S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
CONTIG	NODE_69_length_12429_cov_2.866326	12429	unaligned
CONTIG	NODE_70_length_10610_cov_2.691452	10610	unaligned
CONTIG	NODE_71_length_9864_cov_2.540579	9864	unaligned
CONTIG	NODE_72_length_9806_cov_8.517863	9806	unaligned
CONTIG	NODE_73_length_9667_cov_2.689471	9667	unaligned
CONTIG	NODE_74_length_8740_cov_15.567943	8740	unaligned
CONTIG	NODE_75_length_8736_cov_2.492190	8736	unaligned
CONTIG	NODE_76_length_8419_cov_2.822964	8419	unaligned
CONTIG	NODE_77_length_5577_cov_29.513858	5577	unaligned
CONTIG	NODE_78_length_4665_cov_4.930446	4665	unaligned
CONTIG	NODE_79_length_4339_cov_4.198775	4339	unaligned
CONTIG	NODE_80_length_4268_cov_1.993054	4268	unaligned
CONTIG	NODE_81_length_4130_cov_7.182561	4130	unaligned
CONTIG	NODE_82_length_4126_cov_13.731465	4126	unaligned
CONTIG	NODE_83_length_4055_cov_1.904594	4055	unaligned
CONTIG	NODE_84_length_3615_cov_4.023850	3615	unaligned
CONTIG	NODE_85_length_3437_cov_9.055622	3437	unaligned
CONTIG	NODE_86_length_3376_cov_10.759671	3376	unaligned
CONTIG	NODE_87_length_3285_cov_6.263158	3285	unaligned
CONTIG	NODE_88_length_3040_cov_4.339667	3040	unaligned
CONTIG	NODE_89_length_2976_cov_2.833564	2976	unaligned
CONTIG	NODE_90_length_2672_cov_11.223342	2672	unaligned
CONTIG	NODE_91_length_2661_cov_8.973131	2661	unaligned
CONTIG	NODE_92_length_2539_cov_2.045789	2539	unaligned
CONTIG	NODE_93_length_2492_cov_4.464777	2492	unaligned
CONTIG	NODE_94_length_2394_cov_1.706649	2394	unaligned
CONTIG	NODE_95_length_2331_cov_6.094727	2331	unaligned
CONTIG	NODE_96_length_2061_cov_1.674289	2061	unaligned
CONTIG	NODE_97_length_2031_cov_12.633643	2031	unaligned
CONTIG	NODE_98_length_1993_cov_15.575263	1993	unaligned
1	1568	1567	1	gi_552530711_ref_NC_007488.2_	NODE_99_length_1606_cov_22.898215	99.3		True
CONTIG	NODE_99_length_1606_cov_22.898215	1606	correct
CONTIG	NODE_100_length_1328_cov_3.130364	1328	unaligned
CONTIG	NODE_101_length_1322_cov_1.188771	1322	unaligned
CONTIG	NODE_102_length_1301_cov_2.048013	1301	unaligned
CONTIG	NODE_103_length_1268_cov_6.500426	1268	unaligned
CONTIG	NODE_104_length_1227_cov_2.575838	1227	unaligned
CONTIG	NODE_105_length_1145_cov_8.249049	1145	unaligned
CONTIG	NODE_106_length_1099_cov_4.076541	1099	unaligned
CONTIG	NODE_107_length_1084_cov_2.335015	1084	unaligned
CONTIG	NODE_108_length_1078_cov_5.491371	1078	unaligned
CONTIG	NODE_109_length_1005_cov_2.380482	1005	unaligned
CONTIG	NODE_110_length_995_cov_5.718404	995	unaligned
CONTIG	NODE_111_length_954_cov_1.405343	954	unaligned
CONTIG	NODE_112_length_905_cov_4.685961	905	unaligned
CONTIG	NODE_113_length_829_cov_2.531250	829	unaligned
CONTIG	NODE_114_length_603_cov_2.311765	603	unaligned
CONTIG	NODE_115_length_596_cov_2.089463	596	unaligned
CONTIG	NODE_116_length_560_cov_1.248394	560	unaligned
CONTIG	NODE_117_length_555_cov_4.915584	555	unaligned
CONTIG	NODE_118_length_551_cov_3.537118	551	unaligned
CONTIG	NODE_119_length_540_cov_0.968680	540	unaligned
CONTIG	NODE_120_length_511_cov_4.193780	511	unaligned
