S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
CONTIG	NODE_33_length_43027_cov_2.736176	43027	unaligned
CONTIG	NODE_34_length_42137_cov_2.574850	42137	unaligned
CONTIG	NODE_35_length_38847_cov_2.530397	38847	unaligned
CONTIG	NODE_36_length_36844_cov_3.300182	36844	unaligned
CONTIG	NODE_37_length_32342_cov_6.473658	32342	unaligned
CONTIG	NODE_38_length_31363_cov_2.415574	31363	unaligned
CONTIG	NODE_39_length_31024_cov_2.791665	31024	unaligned
CONTIG	NODE_40_length_30022_cov_2.898660	30022	unaligned
CONTIG	NODE_41_length_27119_cov_6.348997	27119	unaligned
1476	1568	1	93	gi_552530711_ref_NC_007488.2_	NODE_42_length_26171_cov_7.151162	100.0		True
CONTIG	NODE_42_length_26171_cov_7.151162	26171	correct_unaligned
CONTIG	NODE_43_length_26022_cov_10.405685	26022	unaligned
CONTIG	NODE_44_length_25063_cov_3.930356	25063	unaligned
CONTIG	NODE_45_length_24857_cov_2.898159	24857	unaligned
CONTIG	NODE_46_length_24277_cov_8.738918	24277	unaligned
CONTIG	NODE_47_length_24084_cov_15.309783	24084	unaligned
CONTIG	NODE_48_length_23582_cov_2.832092	23582	unaligned
CONTIG	NODE_49_length_23299_cov_2.728820	23299	unaligned
CONTIG	NODE_50_length_20415_cov_3.047978	20415	unaligned
CONTIG	NODE_51_length_19328_cov_3.070029	19328	unaligned
1477	1569	19290	19198	gi_552530711_ref_NC_007488.2_	NODE_52_length_19290_cov_3.221285	100.0		True
CONTIG	NODE_52_length_19290_cov_3.221285	19290	correct_unaligned
CONTIG	NODE_53_length_18838_cov_5.281568	18838	unaligned
CONTIG	NODE_54_length_18656_cov_5.217907	18656	unaligned
CONTIG	NODE_55_length_17667_cov_4.862638	17667	unaligned
CONTIG	NODE_56_length_17013_cov_3.843913	17013	unaligned
CONTIG	NODE_57_length_16175_cov_3.202400	16175	unaligned
CONTIG	NODE_58_length_15882_cov_4.599721	15882	unaligned
CONTIG	NODE_59_length_13741_cov_7.692189	13741	unaligned
CONTIG	NODE_60_length_13445_cov_14.143274	13445	unaligned
CONTIG	NODE_61_length_12762_cov_2.808509	12762	unaligned
CONTIG	NODE_62_length_12429_cov_2.866326	12429	unaligned
CONTIG	NODE_63_length_12388_cov_2.960797	12388	unaligned
CONTIG	NODE_64_length_10956_cov_3.233545	10956	unaligned
CONTIG	NODE_65_length_9523_cov_3.769247	9523	unaligned
CONTIG	NODE_66_length_8981_cov_15.241899	8981	unaligned
CONTIG	NODE_67_length_8667_cov_2.609750	8667	unaligned
CONTIG	NODE_68_length_7575_cov_5.328923	7575	unaligned
CONTIG	NODE_69_length_5577_cov_29.513858	5577	unaligned
CONTIG	NODE_70_length_4665_cov_4.930446	4665	unaligned
CONTIG	NODE_71_length_4635_cov_2.532805	4635	unaligned
CONTIG	NODE_72_length_4501_cov_2.563294	4501	unaligned
CONTIG	NODE_73_length_4126_cov_13.731465	4126	unaligned
CONTIG	NODE_74_length_4118_cov_7.168696	4118	unaligned
CONTIG	NODE_75_length_3597_cov_4.036815	3597	unaligned
CONTIG	NODE_76_length_3437_cov_9.055622	3437	unaligned
CONTIG	NODE_77_length_3376_cov_10.759671	3376	unaligned
CONTIG	NODE_78_length_3139_cov_2.218319	3139	unaligned
CONTIG	NODE_79_length_2936_cov_1.838551	2936	unaligned
CONTIG	NODE_80_length_2811_cov_4.202355	2811	unaligned
CONTIG	NODE_81_length_2674_cov_7.872530	2674	unaligned
CONTIG	NODE_82_length_2629_cov_9.079259	2629	unaligned
CONTIG	NODE_83_length_2532_cov_1.578516	2532	unaligned
CONTIG	NODE_84_length_2405_cov_5.902249	2405	unaligned
CONTIG	NODE_85_length_2404_cov_1.699264	2404	unaligned
CONTIG	NODE_86_length_2332_cov_6.726217	2332	unaligned
CONTIG	NODE_87_length_2188_cov_15.131265	2188	unaligned
CONTIG	NODE_88_length_2097_cov_3.172156	2097	unaligned
CONTIG	NODE_89_length_2087_cov_12.265797	2087	unaligned
CONTIG	NODE_90_length_2061_cov_1.674289	2061	unaligned
CONTIG	NODE_91_length_1993_cov_15.575263	1993	unaligned
CONTIG	NODE_92_length_1737_cov_2.621655	1737	unaligned
1	1568	40	1606	gi_552530711_ref_NC_007488.2_	NODE_93_length_1606_cov_22.898215	99.3		True
CONTIG	NODE_93_length_1606_cov_22.898215	1606	correct
CONTIG	NODE_94_length_1328_cov_3.116599	1328	unaligned
CONTIG	NODE_95_length_1274_cov_2.049958	1274	unaligned
CONTIG	NODE_96_length_1268_cov_6.500426	1268	unaligned
CONTIG	NODE_97_length_1227_cov_2.575838	1227	unaligned
CONTIG	NODE_98_length_1143_cov_8.264762	1143	unaligned
CONTIG	NODE_99_length_1111_cov_4.035363	1111	unaligned
CONTIG	NODE_100_length_1082_cov_5.469161	1082	unaligned
CONTIG	NODE_101_length_1048_cov_2.423037	1048	unaligned
CONTIG	NODE_102_length_995_cov_5.718404	995	unaligned
CONTIG	NODE_103_length_942_cov_5.502945	942	unaligned
CONTIG	NODE_104_length_868_cov_2.705806	868	unaligned
CONTIG	NODE_105_length_827_cov_2.854223	827	unaligned
CONTIG	NODE_106_length_731_cov_2.086207	731	unaligned
CONTIG	NODE_107_length_697_cov_2.556291	697	unaligned
CONTIG	NODE_108_length_697_cov_1.807947	697	unaligned
CONTIG	NODE_109_length_687_cov_1.200337	687	unaligned
CONTIG	NODE_110_length_612_cov_1.477842	612	unaligned
CONTIG	NODE_111_length_596_cov_2.343936	596	unaligned
CONTIG	NODE_112_length_596_cov_0.270378	596	unaligned
CONTIG	NODE_113_length_585_cov_1.376016	585	unaligned
CONTIG	NODE_114_length_579_cov_1.286008	579	unaligned
CONTIG	NODE_115_length_556_cov_0.174946	556	unaligned
CONTIG	NODE_116_length_526_cov_2.046189	526	unaligned
CONTIG	NODE_117_length_510_cov_4.203837	510	unaligned
